59.166.0.4,39567,149.171.126.8,143,tcp,FIN,0.031914,7818,15828,31,29,30,32,-,1943723.75,3936329.0,122,126,255,255,1698668652,1699576584,64,126,0,0,16.465299,14.057757,1424229550,1424229550,0.263108,0.251712,0.000586,0.000447,0.000139,0,0,,, ,8,4,3,4,1,1,1,,0
59.166.0.3,1587,149.171.126.1,18191,tcp,FIN,0.107763,3806,52014,31,29,7,26,-,278165.9688,3802863.75,64,66,255,255,724355174,863930066,59,788,0,0,94.329594,93.496487,1424229699,1424229699,1.732952,1.649738,0.000652,0.000527,0.000125,0,0,,, ,7,10,1,6,1,1,1,,0
59.166.0.4,50390,149.171.126.2,54747,tcp,FIN,0.012683,2230,13288,31,29,7,11,-,1365607.5,8148860.5,34,36,255,255,3302255591,3302554767,66,369,0,0,24.279081,20.552633,1424229703,1424229703,0.374455,0.345571,0.000696,0.000583,0.000113,0,0,,, ,5,7,2,4,1,1,2,,0
59.166.0.1,58015,149.171.126.7,53,udp,CON,0.001086,146,178,31,29,0,0,dns,537753.25,655616.9375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424229711,1424229711,0.01,0.001,0.0,0.0,0.0,0,0,,, ,3,3,3,2,2,1,1,,0
175.45.176.1,33954,149.171.126.11,80,tcp,FIN,0.242829,1302,268,254,252,2,1,http,38611.53516,7379.678711,10,6,255,255,918662691,1212772523,130,45,1,0,1231.742796,67.588063,1424229776,1424229776,24.570556,45.564,0.067749,0.015,0.052749,0,1,1.0,, ,2,1,1,1,1,1,1,Worms,1
59.166.0.6,41378,149.171.126.6,25,tcp,FIN,0.021773,37268,3380,31,29,18,8,smtp,13430212.0,1212511.0,52,42,255,255,317269689,318289088,717,80,0,0,22.689283,0.878427,1424229788,1424229788,0.4284,0.517829,0.00068,0.000538,0.000142,0,0,,, ,2,1,8,2,1,1,2,,0
59.166.0.8,32223,149.171.126.9,25,tcp,FIN,0.021449,37268,3276,31,29,18,8,smtp,13633083.0,1191664.0,52,40,255,255,3464394647,1317475178,717,82,0,0,23.039768,1.016441,1424229800,1424229800,0.413549,0.537641,0.000588,0.000476,0.000112,0,0,,, ,2,1,1,2,1,1,1,,0
59.166.0.2,51500,149.171.126.9,25,tcp,FIN,0.191766,37278,3380,31,29,18,8,smtp,1525275.625,137667.7813,52,42,255,255,1885793993,4032216218,717,80,0,0,454.810542,15.345951,1424230016,1424230016,3.753275,4.663244,0.000712,0.000569,0.000143,0,0,,, ,1,1,2,4,1,1,1,,0
59.166.0.4,15264,149.171.126.2,12436,udp,CON,0.001734,536,304,31,29,0,0,-,1854671.25,1051903.125,4,4,0,0,0,0,134,76,0,0,0.636396,0.275544,1424230083,1424230083,0.454,0.199333,0.0,0.0,0.0,0,0,,, ,12,9,4,4,1,1,3,,0
175.45.176.0,23478,149.171.126.19,80,tcp,FIN,0.225295,1022,268,254,252,2,1,http,32668.27734,7954.015625,10,6,255,255,177303628,80868074,102,45,1,0,1133.838102,57.180352,1424230127,1424230127,22.151778,40.155199,0.075832,0.02451,0.051322,0,1,1.0,, ,1,1,1,1,1,1,1,Worms,1
59.166.0.0,30618,149.171.126.9,111,udp,CON,0.004656,568,320,31,29,0,0,-,731958.75,412371.125,4,4,0,0,0,0,142,80,0,0,1.687866,1.471253,1424230131,1424230131,1.199,1.046333,0.0,0.0,0.0,0,0,,, ,8,8,8,4,1,1,5,,0
59.166.0.8,62283,149.171.126.2,60360,tcp,FIN,0.021275,3302,35400,31,29,7,21,-,1218707.375,13073748.0,54,56,255,255,541546750,549437067,61,632,0,0,24.036212,22.938422,1424230178,1424230178,0.411,0.383963,0.000678,0.000539,0.000139,0,0,,, ,6,6,1,3,1,1,2,,0
175.45.176.3,0,149.171.126.19,0,argus,INT,3e-06,180,0,254,0,0,0,-,239999984.0,0.0,2,0,0,0,0,0,90,0,0,0,0.0,0.0,1424230194,1424230194,0.003,0.0,0.0,0.0,0.0,0,2,,, ,10,10,9,9,9,9,10,Exploits,1
59.166.0.1,32306,149.171.126.8,111,udp,CON,0.004772,568,320,31,29,0,0,-,714165.9375,402347.0313,4,4,0,0,0,0,142,80,0,0,1.737126,1.534657,1424230208,1424230208,1.232333,1.091667,0.0,0.0,0.0,0,0,,, ,6,8,6,3,1,1,3,,0
175.45.176.3,0,149.171.126.19,0,trunk-1,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230220,1424230220,0.01,0.0,0.0,0.0,0.0,0,2,,, ,6,6,2,2,2,2,6,DoS,1
175.45.176.3,0,149.171.126.19,0,rvd,INT,10.720804,400,0,254,0,0,0,-,223.8638,0.0,4,0,0,0,0,0,100,0,0,0,5053.8275,0.0,1424230247,1424230258,3573.60125,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,20,2,2,2,Exploits,1
149.171.126.18,1043,175.45.176.3,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230260,1424230260,0.007,0.0,0.0,0.0,0.0,0,0,,, ,24,24,24,24,24,24,24,,0
175.45.176.3,0,149.171.126.19,0,cpnx,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230262,1424230262,0.008,0.0,0.0,0.0,0.0,0,2,,, ,8,8,3,3,3,3,9,Analysis,1
175.45.176.3,0,149.171.126.19,0,dgp,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230272,1424230272,0.008,0.0,0.0,0.0,0.0,0,2,,, ,5,5,2,20,2,2,5,Fuzzers,1
175.45.176.3,0,149.171.126.19,0,etherip,INT,7e-06,200,0,254,0,0,0,-,114285712.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230279,1424230279,0.007,0.0,0.0,0.0,0.0,0,2,,, ,2,2,1,19,1,1,2,DoS,1
175.45.176.3,1043,149.171.126.18,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424230304,1424230304,0.008,0.0,0.0,0.0,0.0,0,2,,, ,42,42,25,26,25,25,42,Generic,1
175.45.176.3,0,149.171.126.19,0,fire,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230305,1424230305,0.003,0.0,0.0,0.0,0.0,0,2,,, ,5,5,2,2,2,2,5,Analysis,1
149.171.126.18,47439,175.45.176.3,53,udp,INT,5e-06,264,0,60,0,0,0,dns,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230331,1424230331,0.005,0.0,0.0,0.0,0.0,0,0,,, ,20,20,20,20,20,20,20,,0
175.45.176.3,0,149.171.126.19,0,unas,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230331,1424230331,0.004,0.0,0.0,0.0,0.0,0,2,,, ,4,4,1,1,1,1,4,Analysis,1
175.45.176.3,0,149.171.126.19,0,unas,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230354,1424230354,0.004,0.0,0.0,0.0,0.0,0,2,,, ,2,2,1,1,1,1,2,DoS,1
59.166.0.5,38215,149.171.126.3,5190,tcp,FIN,0.006994,2048,2410,31,29,6,7,-,2245353.0,2651415.5,24,26,255,255,1432394754,3578064085,85,93,0,0,17.365892,0.0,1424230366,1424230366,0.289913,0.25632,0.000719,0.000581,0.000138,0,0,,, ,9,5,5,6,1,1,3,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,4e-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230379,1424230379,0.004,0.0,0.0,0.0,0.0,0,0,,, ,25,25,25,25,25,25,25,,0
175.45.176.3,0,149.171.126.19,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230393,1424230393,0.009,0.0,0.0,0.0,0.0,0,2,,, ,4,4,1,26,1,1,4,Exploits,1
59.166.0.8,11998,149.171.126.0,53,udp,CON,0.001044,130,162,31,29,0,0,dns,498084.2813,620689.625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424230417,1424230417,0.009,0.007,0.0,0.0,0.0,0,0,,, ,2,2,1,1,1,1,1,,0
175.45.176.3,0,149.171.126.19,0,unas,INT,1e-06,200,0,254,0,0,0,-,800000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230421,1424230421,0.001,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,2,2,2,3,Analysis,1
175.45.176.3,0,149.171.126.19,0,unas,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230426,1424230426,0.01,0.0,0.0,0.0,0.0,0,2,,, ,3,3,1,1,1,1,3,Analysis,1
59.166.0.2,29446,149.171.126.4,57435,tcp,FIN,0.02789,2958,31784,31,29,7,18,-,830978.8125,8934815.0,48,50,255,255,2903074753,757991785,62,636,0,0,45.500974,42.998422,1424230429,1424230429,0.586723,0.556408,0.000761,0.000618,0.000143,0,0,,, ,10,4,4,7,1,1,3,,0
59.166.0.8,12065,149.171.126.8,53,udp,CON,0.001059,146,178,31,29,0,0,dns,551463.625,672332.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424230430,1424230430,0.009,0.007,0.0,0.0,0.0,0,0,,, ,4,4,5,2,2,1,1,,0
175.45.176.3,0,149.171.126.19,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230438,1424230438,0.003,0.0,0.0,0.0,0.0,0,2,,, ,4,4,3,27,2,2,4,Analysis,1
149.171.126.18,1043,175.45.176.3,53,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230473,1424230473,0.008,0.0,0.0,0.0,0.0,0,0,,, ,54,54,54,54,54,34,54,,0
175.45.176.2,11484,149.171.126.19,111,udp,INT,8e-06,168,0,254,0,0,0,-,84000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424230476,1424230476,0.008,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Reconnaissance,1
149.171.126.18,1043,175.45.176.3,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230483,1424230483,0.007,0.0,0.0,0.0,0.0,0,0,,, ,48,48,48,48,48,17,48,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230487,1424230487,0.007,0.0,0.0,0.0,0.0,0,0,,, ,45,45,15,15,15,7,45,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230487,1424230487,0.008,0.0,0.0,0.0,0.0,0,0,,, ,45,45,15,15,15,8,45,,0
175.45.176.2,56733,149.171.126.15,80,tcp,FIN,0.2328,804,9504,62,252,2,5,http,24879.72461,303298.9688,10,14,255,255,935834927,747736173,80,679,1,4228,1296.794126,1306.684114,1424230489,1424230489,25.866667,14.957308,0.078341,0.025442,0.052899,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1
149.171.126.18,47439,175.45.176.3,53,udp,INT,5e-06,264,0,60,0,0,0,dns,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230514,1424230514,0.005,0.0,0.0,0.0,0.0,0,0,,, ,35,35,35,35,35,17,35,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,3e-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230523,1424230523,0.003,0.0,0.0,0.0,0.0,0,0,,, ,54,54,54,54,54,38,54,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,5e-06,264,0,60,0,0,0,dns,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230559,1424230559,0.005,0.0,0.0,0.0,0.0,0,0,,, ,13,13,13,13,13,13,13,,0
59.166.0.7,56485,149.171.126.4,53,udp,CON,0.001,130,162,31,29,0,0,dns,519999.9688,648000.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424230563,1424230563,0.006,0.007,0.0,0.0,0.0,0,0,,, ,1,1,4,2,1,1,1,,0
175.45.176.3,1043,149.171.126.18,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424230565,1424230565,0.003,0.0,0.0,0.0,0.0,0,2,,, ,10,10,10,10,10,10,10,Generic,1
175.45.176.1,2042,149.171.126.14,514,udp,INT,3e-06,2436,0,254,0,0,0,-,3248000000.0,0.0,2,0,0,0,0,0,1218,0,0,0,0.0,0.0,1424230567,1424230567,0.003,0.0,0.0,0.0,0.0,0,2,,, ,2,1,1,3,1,1,1,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,3e-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230571,1424230571,0.003,0.0,0.0,0.0,0.0,0,0,,, ,20,20,7,7,7,7,20,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,3e-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230571,1424230571,0.003,0.0,0.0,0.0,0.0,0,0,,, ,37,37,17,17,17,17,37,,0
59.166.0.6,6103,149.171.126.1,29574,tcp,FIN,0.019004,3302,37798,31,29,7,21,-,1364344.375,15627868.0,54,56,255,255,1943374498,1943691462,61,675,0,0,19.776448,19.104779,1424230582,1424230582,0.356808,0.333945,0.000773,0.00063,0.000143,0,0,,, ,4,7,1,5,1,1,1,,0
59.166.0.3,45302,149.171.126.2,3564,tcp,FIN,0.223435,8928,320,31,29,4,1,ftp-data,296855.9063,9559.827148,14,6,255,255,4211349475,2375190388,638,53,0,0,1568.183006,66.56907,1424230600,1424230600,17.187308,44.565602,0.000618,0.000479,0.000139,0,0,,, ,2,2,4,3,1,1,3,,0
175.45.176.1,8099,149.171.126.11,44859,tcp,FIN,0.431062,624,268,254,252,2,1,-,10430.05371,4157.174316,10,6,255,255,3565045381,2600328360,62,45,0,0,2323.015638,115.185148,1424230662,1424230662,44.140222,80.474797,0.061561,0.02868,0.032881,0,1,,, ,1,1,1,1,1,1,1,Shellcode,1
149.171.126.18,1043,175.45.176.3,53,udp,INT,3e-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230669,1424230669,0.003,0.0,0.0,0.0,0.0,0,0,,, ,29,29,9,9,9,9,29,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,6e-06,264,0,60,0,0,0,dns,176000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230723,1424230723,0.006,0.0,0.0,0.0,0.0,0,0,,, ,37,37,31,31,31,16,37,,0
59.166.0.4,32090,149.171.126.7,6881,tcp,FIN,16.041874,25680,1094788,31,29,38,390,-,12778.55664,545329.3125,458,858,255,255,431650812,493079276,56,1276,0,0,13103.22879,9555.078369,1424230747,1424230763,35.101792,18.717998,0.000949,0.000546,0.000403,0,0,,, ,2,2,1,1,1,1,2,,0
59.166.0.3,33455,149.171.126.0,80,tcp,FIN,1.006545,1580,10168,31,29,3,5,http,11516.62402,76332.40625,12,18,255,255,1631648971,3782161059,132,565,1,3924,9534.504091,7682.830756,1424230749,1424230750,91.473909,59.178531,0.000634,0.000507,0.000127,0,0,1.0,, ,2,2,3,5,2,1,3,,0
59.166.0.5,9607,149.171.126.6,53,udp,CON,0.001038,146,178,31,29,0,0,dns,562620.4375,685934.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424230761,1424230761,0.008,0.002,0.0,0.0,0.0,0,0,,, ,3,4,3,4,3,2,2,,0
59.166.0.3,49871,149.171.126.1,53,udp,CON,0.001042,130,162,31,29,0,0,dns,499040.3125,621881.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424230762,1424230762,0.009,0.007,0.0,0.0,0.0,0,0,,, ,1,2,6,3,1,1,1,,0
59.166.0.0,33501,149.171.126.4,32257,tcp,FIN,0.787313,4816,3080,31,29,7,7,-,47188.34766,30259.88477,28,30,255,255,794230120,3052445066,172,103,0,0,1790.288296,47.26268,1424230766,1424230767,29.14811,27.128689,0.000709,0.000578,0.000131,0,0,,, ,9,4,3,4,1,1,2,,0
59.166.0.5,36052,149.171.126.0,6252,tcp,FIN,0.033,4238,59594,31,29,7,30,-,1013333.313,14251879.0,72,74,255,255,1516808969,1517164037,59,805,0,0,25.777871,24.991388,1424230785,1424230785,0.466457,0.443233,0.000765,0.000635,0.00013,0,0,,, ,2,2,2,3,1,1,1,,0
59.166.0.2,33172,149.171.126.0,28670,udp,CON,0.001846,520,304,31,29,0,0,-,1690140.875,988082.375,4,4,0,0,0,0,130,76,0,0,0.66916,0.322206,1424230790,1424230790,0.477667,0.231333,0.0,0.0,0.0,0,0,,, ,3,3,3,3,1,1,3,,0
59.166.0.9,56821,149.171.126.7,53,udp,CON,0.001026,146,178,31,29,0,0,dns,569200.75,693957.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424230852,1424230852,0.005,0.006,0.0,0.0,0.0,0,0,,, ,4,2,2,4,2,1,2,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230897,1424230897,0.009,0.0,0.0,0.0,0.0,0,0,,, ,24,24,24,24,24,24,24,,0
59.166.0.5,44334,149.171.126.5,111,udp,CON,0.004744,568,312,31,29,0,0,-,718381.125,394603.7188,4,4,0,0,0,0,142,78,0,0,1.730056,1.524522,1424230940,1424230940,1.230333,1.084,0.0,0.0,0.0,0,0,,, ,10,6,5,5,1,1,4,,0
59.166.0.9,12200,149.171.126.0,21,tcp,FIN,0.961841,2934,3742,31,29,11,15,ftp,23937.42773,30549.74805,52,54,255,255,1287530772,1434340077,56,69,0,0,1609.489355,52.785367,1424230942,1424230943,18.852705,18.137623,0.000705,0.00054,0.000165,0,0,,1.0,1,2,2,5,4,1,1,4,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230992,1424230992,0.002,0.0,0.0,0.0,0.0,0,0,,, ,32,32,24,24,24,24,32,,0
59.166.0.0,64902,149.171.126.3,5190,tcp,FIN,0.00488,1470,1728,31,29,5,4,-,2301639.5,2631147.5,22,14,255,255,2530723071,385635107,67,123,0,0,14.953811,0.464201,1424231008,1424231008,0.232381,0.322462,0.000694,0.000567,0.000127,0,0,,, ,5,3,2,2,2,1,1,,0
175.45.176.1,58572,149.171.126.14,8298,udp,INT,9e-06,244,0,254,0,0,0,-,108444440.0,0.0,2,0,0,0,0,0,122,0,0,0,0.0,0.0,1424231029,1424231029,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,1,1,1,1,1,1,Shellcode,1
149.171.126.18,47439,175.45.176.3,53,udp,INT,6e-06,264,0,60,0,0,0,dns,176000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424231040,1424231040,0.006,0.0,0.0,0.0,0.0,0,0,,, ,25,25,25,25,25,25,25,,0
175.45.176.2,10707,149.171.126.14,25,tcp,FIN,0.842863,2645,1608,62,252,8,8,smtp,23965.93359,14502.94922,22,20,255,255,629314483,638662401,120,80,0,0,1942.234075,54.261297,1424250030,1424250031,40.136333,43.123578,0.051542,0.005941,0.045601,0,1,,, ,2,2,1,1,1,1,2,Exploits,1
59.166.0.4,24227,149.171.126.4,25,tcp,FIN,0.158777,37812,3380,31,29,19,8,smtp,1869893.0,166270.9375,54,42,255,255,129751139,2280360571,700,80,0,0,396.921811,13.803375,1424250031,1424250032,2.989472,3.859219,0.000678,0.000546,0.000132,0,0,,, ,2,2,2,1,1,1,3,,0
59.166.0.0,33855,149.171.126.2,25,tcp,FIN,0.029727,37552,3380,31,29,18,8,smtp,9911528.0,888081.5,52,42,255,255,1989751160,1990818635,722,80,0,0,37.393892,1.242645,1424250035,1424250035,0.612375,0.712171,0.000658,0.000523,0.000135,0,0,,, ,1,2,4,4,1,1,2,,0
59.166.0.0,23644,149.171.126.4,22,tcp,FIN,0.006244,3728,5474,31,29,7,7,ssh,4627802.5,6721332.5,32,24,255,255,2704494386,2704844921,117,228,0,0,13.05194,0.352775,1424250068,1424250068,0.208133,0.237391,0.00078,0.000657,0.000123,0,0,,, ,1,4,4,1,1,1,1,,0
175.45.176.0,41594,149.171.126.14,514,udp,INT,3e-06,798,0,254,0,0,0,-,1063999936.0,0.0,2,0,0,0,0,0,399,0,0,0,0.0,0.0,1424250096,1424250096,0.003,0.0,0.0,0.0,0.0,0,2,,, ,36,36,10,10,10,1,36,Fuzzers,1
59.166.0.8,43551,149.171.126.6,5860,tcp,FIN,0.195356,2646,22232,31,29,7,14,-,105776.125,889739.75,42,44,255,255,2649655657,500357784,63,505,0,0,274.268646,7.233131,1424250104,1424250104,4.755634,4.529163,0.000723,0.000599,0.000124,0,0,,, ,6,6,4,6,1,1,1,,0
59.166.0.3,44788,149.171.126.7,6967,tcp,FIN,0.041365,2646,25564,31,29,7,15,-,499552.75,4831717.5,42,44,255,255,730143927,745685393,63,581,0,0,73.694143,69.174161,1424250118,1424250118,1.001171,0.950395,0.000612,0.000495,0.000117,0,0,,, ,17,5,3,6,1,1,1,,0
59.166.0.5,58545,149.171.126.7,80,tcp,FIN,1.013951,1580,10168,31,29,3,5,http,11432.50586,75774.86719,12,18,255,255,1030148641,1031762626,132,565,1,3924,9541.471396,7683.285968,1424250119,1424250120,92.141999,59.611941,0.000696,0.000545,0.000151,0,0,1.0,, ,1,2,2,3,1,1,2,,0
59.166.0.9,43761,149.171.126.8,53,udp,CON,0.001085,146,178,31,29,0,0,dns,538248.875,656221.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424250122,1424250122,0.009,0.007,0.0,0.0,0.0,0,0,,, ,3,2,5,2,1,1,1,,0
59.166.0.9,42198,149.171.126.3,46884,udp,CON,0.001552,536,304,31,29,0,0,-,2072165.0,1175257.75,4,4,0,0,0,0,134,76,0,0,0.5506,0.279306,1424250155,1424250155,0.392333,0.2,0.0,0.0,0.0,0,0,,, ,12,11,5,4,1,1,4,,0
175.45.176.2,17837,149.171.126.14,1723,tcp,FIN,0.300866,1204,268,254,252,2,1,-,28823.46289,5956.139648,10,6,255,255,507359911,1619997628,120,45,0,0,1646.497146,87.286289,1424250177,1424250177,31.294222,55.195,0.069696,0.024882,0.044814,0,1,,, ,11,11,3,4,3,1,11,Fuzzers,1
59.166.0.3,60693,149.171.126.9,58760,tcp,FIN,0.048571,2646,25564,31,29,7,15,-,425439.0313,4114883.25,42,44,255,255,3152501467,1016654910,63,581,0,0,74.696061,70.723611,1424250180,1424250180,1.2057,1.118139,0.000607,0.000485,0.000122,0,0,,, ,2,5,4,3,1,1,1,,0
59.166.0.9,49966,149.171.126.5,3836,udp,CON,0.00159,536,304,31,29,0,0,-,2022641.5,1147169.75,4,4,0,0,0,0,134,76,0,0,0.574406,0.277186,1424250182,1424250182,0.408667,0.198,0.0,0.0,0.0,0,0,,, ,5,7,6,8,1,1,8,,0
59.166.0.9,62594,149.171.126.5,15043,tcp,FIN,0.014936,2646,25564,31,29,7,15,-,1383502.875,13381360.0,42,44,255,255,3298509395,1162363310,63,581,0,0,0.0,18.659703,1424250223,1424250223,0.365425,0.344262,0.000597,0.000474,0.000123,0,0,,, ,6,4,2,2,1,1,1,,0
175.45.176.3,60657,149.171.126.10,13222,udp,INT,9e-06,202,0,254,0,0,0,-,89777776.0,0.0,2,0,0,0,0,0,101,0,0,0,0.0,0.0,1424250253,1424250253,0.009,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Shellcode,1
59.166.0.9,33953,149.171.126.5,53,udp,CON,0.001005,130,162,31,29,0,0,dns,517412.9375,644776.125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424250260,1424250260,0.009,0.007,0.0,0.0,0.0,0,0,,, ,2,3,3,2,1,1,1,,0
59.166.0.8,37335,149.171.126.0,53,udp,CON,0.00101,146,178,31,29,0,0,dns,578217.8125,704950.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424250274,1424250274,0.01,0.004,0.0,0.0,0.0,0,0,,, ,2,2,5,1,1,1,2,,0
59.166.0.9,10613,149.171.126.9,9082,tcp,FIN,0.381421,4504,3080,31,29,7,7,-,91111.92188,62461.16406,28,30,255,255,2273158166,146971324,161,103,0,0,753.184207,18.750576,1424250321,1424250322,14.114778,13.133827,0.00067,0.000536,0.000134,0,0,,, ,5,7,2,1,1,1,2,,0
59.166.0.5,23986,149.171.126.9,21920,tcp,FIN,0.164168,4862,82782,31,29,7,36,-,234150.375,3987135.0,84,86,255,255,4075738959,4132106054,58,963,0,0,0.0,98.484341,1424250342,1424250343,1.973615,1.921035,0.001007,0.000875,0.000132,0,0,,, ,3,9,1,1,1,1,1,,0
59.166.0.1,64553,149.171.126.7,80,tcp,FIN,1.005931,1580,10168,31,29,3,5,http,11523.65332,76378.99219,12,18,255,255,2036222412,2037254414,132,565,1,3924,9530.103966,7674.638616,1424250357,1424250358,91.413452,59.131767,0.000809,0.000686,0.000123,0,0,1.0,, ,1,2,3,1,1,1,2,,0
59.166.0.3,58043,149.171.126.3,53,udp,CON,0.001041,146,178,31,29,0,0,dns,560999.0625,683957.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424250366,1424250366,0.009,0.007,0.0,0.0,0.0,0,0,,, ,1,5,2,2,1,1,2,,0
59.166.0.9,54768,149.171.126.6,80,tcp,FIN,1.007146,1684,10168,31,29,3,5,http,12423.22363,76286.85156,14,18,255,255,3443352544,1295552469,120,565,1,3924,8765.495181,7674.543511,1424250366,1424250367,77.445923,59.212588,0.000662,0.000529,0.000133,0,0,1.0,, ,1,5,2,4,1,1,2,,0
175.45.176.0,64808,149.171.126.15,179,tcp,FIN,0.185837,502,268,254,252,2,1,-,19457.91211,9642.859375,10,6,255,255,1259339043,1437690985,50,45,0,0,1020.424099,46.47507,1424250391,1424250391,19.326333,28.972,0.056854,0.040974,0.01588,0,1,,, ,10,7,5,7,5,2,7,Fuzzers,1
175.45.176.0,65263,149.171.126.15,179,tcp,FIN,0.325414,2530,268,254,252,2,1,-,55977.92188,5506.831055,10,6,255,255,1672227588,2321220886,253,45,0,0,1974.747266,90.929227,1424250399,1424250400,36.047222,52.848602,0.118625,0.061163,0.057462,0,1,,, ,4,4,2,2,2,1,4,Fuzzers,1
175.45.176.3,40029,149.171.126.12,143,tcp,FIN,0.52125,1812,530,254,252,3,3,-,25492.56641,7320.863281,12,10,255,255,2129479386,1538780993,151,53,0,0,2355.066767,63.048109,1424250400,1424250401,43.778183,53.738109,0.08136,0.037598,0.043762,0,1,,, ,1,1,1,1,1,1,1,DoS,1
